,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
1946,16726,"máy ổn , tốt . giới_thiệu bạn_bè ủng_hộ . shop top 1 . máy đẹp , giao hàng , đóng_gói cẩn_thận , máy mới_tinh , đều tốt giá rẻ",1,0,1,0,0,0,0,0,1
1948,16724,"tốt , 2 mua shop",0,0,0,0,0,0,0,1,0
1949,16723,đều đúng qc . video khui máy may_mắn không,0,0,0,0,0,0,0,1,0
1951,16721,pin ổn .,0,0,0,0,0,1,0,0,0
1952,16720,"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",0,1,0,0,0,1,0,0,1
1954,16718,"máy màn_hình lớn . âm_thanh nghe hơi rè , máy hơi chậm , giá .",0,0,0,-1,0,-1,0,0,0
1955,16717,"đẹp , sản_phẩm đồng_tiền , shop giao hàng chất_lượng tốt đúng như quảng_cáo , test chức_năng cơ_bản ổn_định , màu_sắc rực_rỡ , cảm_ứng nhạy , hài_lòng chất_lượng , ủng_hộ shop ,",0,0,0,0,0,1,0,0,1
1956,16716,"chuẩn , shop giao hàng đúng chất , chức_năng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp hình hài_lòng vừa_ý lắm , shop phục_vụ chuyên_nghiệp , nhân_viên nhiệt_tình chế_độ hậu_mãi an_tâm sản_phẩm shop ,",0,1,0,0,0,1,0,0,0
1957,16715,hơi trày xước nhẹ : ) tui chả bít gắn sạc kiểu 😹 💁 hoàn,0,0,0,0,0,0,0,0,-1
1958,16714,"máy như quảng_cáo , 1 ok ! mong shop phát_triển !",0,0,0,0,0,0,0,1,0
1959,16713,hàng oke chúc shop buôn may đắt nha,0,0,0,0,0,0,0,1,0
1962,16710,"máy tạm ổn tầm giá ! chạy game nhẹ tương_đối ổn ! màu đen shop giao màu trắng màn nứt góc , không xạc chuẩn xạc 8 - 10 chưa ! shop đổi sạc ổn tuyệt_vời . ủng_hộ shop 5 *",0,-1,0,1,0,-1,-1,0,0
1963,16709,"điện_thoại , mua hàng mạng hồi_hộp , không hàng đúng như shop quảng_cáo máy xong hài_lòng shop giao hàng đúng như quảng_cáo , tin_tưởng shop , ủng_hộ shop . 5",0,0,0,0,0,0,0,1,0
1964,16708,"máy đẹp , cấu_hình mạnh_mẽ , game lướt web chạy êm , chức_năng đều ổn_định , pin trâu , hài_lòng , shop phục_vụ tâm , vui_vẻ nhiệt_tình , chuyên_nghiệp , phong_cách phục_vụ shop , giới_thiệu bạn_bè đồng_nghiệp ủng_hộ shop , 5 *",0,1,0,1,0,1,0,0,1
1965,16707,"điện_thoại ổn , giá tốt , hài_lòng . shop",1,0,0,0,0,0,0,0,0
1966,16706,máy ổn mất áp xét giá ổn,0,0,0,0,0,0,0,1,0
1967,16705,ok pin chai,0,0,0,0,0,-1,0,0,0
1969,16703,"máy hình_thức đẹp oke hiện_tượng giật lag , pin hao tầm giá oke không chê nhận_xét",0,0,0,-1,0,-1,0,0,1
1970,16702,"shop đơn , ngoại_hình dt đẹp 1 góc nắp lưng kĩ",0,1,0,0,0,0,0,0,1
1971,16701,"đúng như quảng_cáo , shop giao hàng chuẩn , máy bề_ngoài đẹp , màn_hình màu_sắc rực_rỡ , cảm_ứng nhạy , test chức_năng cơ_bản ổn_định , pin_dụng hoạt_động tốt , hài_lòng sản_phẩm shop đồng_tiền , chúc shop đắt ,",0,0,0,1,0,1,0,0,1
1972,16700,"chất_lượng tuyệt_vời , mua rẻ 1,5 tr !",1,0,0,0,0,0,0,0,0
1973,16699,"sản_phẩm giao đóng_gói . ful box nguyên seal , imei chuẩn vỏ box . game lựa_chọn tốt .",0,0,1,0,1,0,0,0,0
1974,16698,hàng nguyên niêm_phong shop phục_vụ tốt ủng_hộ shop,0,1,0,0,1,0,0,0,0
1975,16697,chất_lượng tạm ổn . sản_phẩm đóng_gói cẩn_thận . giao hàng mong tượng_trưng không sản_phẩm thực .,0,0,1,0,0,0,0,0,0
1977,16695,hàng . điện_thoại ổn . pin trâu . khỏe . sạc tí nghe gọi 5 chưa sạc pin : ) . shop kích_hoạt bào hành ! !,0,0,0,0,0,1,0,0,0
1978,16694,không . ưng_ý . không . tư_vấn nhiệt_tình vui_vẻ . cám_ơn ak . dịp ủng_hộ tiếp ak . ủng_hộ shop nhoa 🤗,0,1,0,0,0,0,0,0,0
1979,16693,giao hàng chìu,0,0,1,0,0,0,0,0,0
1981,16691,chuẩn nguyên bảo_hành chưa kích_hoạt . kích_hoạt bảo_hành điện_tử .,0,0,0,0,0,0,0,1,0
1982,16690,sản_phẩm tốt . chất_lượng tốt . shop nhiệt_tình . 5 . ủng_hộ .,0,1,0,0,0,0,0,0,0
1985,16687,shop giao hàng . trách_nhiệm khách_hàng . gửi nhầm hàng chủ_động gọi xin_lỗi hoàn_trả tiền .,0,1,1,0,0,0,0,0,0
1986,16686,vỏ xấu màu đen lộ thay ốp ổn_áp bù máy tốt âm_thanh ổn check pin tận 97 % ngon không màu đen lắm như ô_kê shop nhắn_tin rep chậm bận bỏ_qua ủng_hộ ♥,0,-1,0,0,0,1,0,0,-1
1987,16685,quảng_nam 2 hàng . shop nhiệt_tình tư_vấn . thanks shop .,0,1,1,0,0,0,0,0,0
1988,16684,"máy chiến game cực ngon , không nhiệt , ăn_đứt máy chạy 6x độ ổn_định . móp nhẹ lưng ổn , thả chìm ngon_lành . bắt wifi hơi yếu tí , sóng 4g khoẻ . mua shop hên xui : hốt docomo andr 8 , dính sống andr 6 .",0,0,0,-1,0,0,0,0,-1
1989,16683,shop uy gửi hàng đúng chất 5 hài_lòng . hợp_tác .,0,1,0,0,1,0,0,0,0
1990,16682,điện_thoại ukie pin trâu cực ổn . giao hơi 🤨,0,0,-1,0,0,1,0,0,0
1991,16681,shop uy_tín nha chất_lượng tốt đóng_gói kỹ 5,0,1,1,0,0,0,0,0,0
1992,16680,hàng oke loa ngon màn đẹp,0,0,0,0,0,1,0,0,0
1993,16679,"máy_oke hình_thức đẹp . tiếc cực nóng máy pin. buồn tai_nghe , âm_thanh cực , rè ,",0,0,0,0,0,-1,-1,0,1
1994,16678,máy ổn . không,0,0,0,0,0,0,0,1,0
1996,16676,"màn_hình đẹp , máy mỏng nhẹ y pin ổn game",0,0,0,0,0,1,0,0,1
1997,16675,"hàng đúng như mô_tả , chất_lượng , nguyên niêm_phong",0,0,0,0,1,0,0,0,0
1998,16674,"pin tốt . pin zin . giá rẻ , nhân_viên tư_vấn cực_kỳ dễ_thương",1,1,0,0,0,1,0,0,0
1999,16673,hàng oke pin hơi kém 4 *,0,0,0,0,0,-1,0,0,0
2000,16672,ok máy ios cũ không tương_thích chẳng tải 🥲,0,0,0,-1,0,0,0,0,1
2002,16670,hàng chuẩn giao hàng hơi,0,0,-1,0,1,0,0,0,0
2004,16668,"điện_thoại đẹp , mượt , giá tiền ❤ ️ mua mẹ oke . chụp hình nét căng , chụp ban_đêm đẹp ❤ ️",0,0,0,1,0,1,0,0,1
2005,16667,máy đẹp chưa chưa .,0,0,0,0,0,0,0,0,1
2006,16666,"máy_ok , pin 100 % . pin mau",0,0,0,0,0,-1,0,0,0
2007,16665,"máy đẹp , bề_ngoài 99 % , cảm_ứng nhạy màn_hình màu_sắc đẹp , ứng_dụng chạy êm mượt , bắt wifi mạnh , game lướt web phim oke , vừa_lòng , shop giao hàng đúng như quảng_cáo , giới_thiệu bạn_bè người_thân ủng_hộ shop , shop 5 .",0,0,0,1,0,1,0,0,1
2008,16664,"hàng . máy đẹp . chức_năng hoạt_động tốt . máy tầm 99 % , phụ_kiện đầy_đủ . giao hàng . máy đúng như quảng_cáo . nhân_viên nhiệt_tình . shop chu_đáo thân_thiện . hài_lòng . tặng shop 5 . chúc shop phát_đạt .",0,1,1,0,0,1,1,0,1
2009,16663,vỏ ọp_ẹp . sạc pin chậm . pin tụt . 3h pin .,0,0,0,0,0,-1,0,0,-1
2010,16662,"vui shop , hàng , shop giao hàng đúng quảng_cáo , máy đẹp 99 % , cấu_hình máy mạnh_mẽ màn_hình sắt nét , ứng_dụng chạy mượt , hài_lòng , giới_thiệu người_thân bạn_bè ủng_hộ shop , duyệt 5 *",0,0,0,1,0,1,0,0,1
2011,16661,sản_phẩm tốt . tks cửa_hàng,0,0,0,0,0,0,0,1,0
2012,16660,sản_phẩm đẹp đóng_gói cẩn_thận .,0,0,1,0,0,0,0,0,1
2013,16659,"vừa_ý . sản_phẩm đẹp , mượt , . giao hàng gói cẩn_thận .",0,0,1,1,0,0,0,0,1
2014,16658,camera chất_lượng ổn tầm giá .,0,0,0,0,0,1,0,0,0
2015,16657,"đẹp , máy mới_tinh shop uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ , màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý , giá_cả hợp_lý ủng_hộ mua",1,1,1,0,0,1,0,0,1
2016,16656,"hàng đẹp , tư_vấn nhiệt_tình , giao hàng nhanh_chóng đóng_gói sản_phẩm tuyệt_vời",0,1,1,0,0,0,0,0,1
2019,16653,"cấu_hình ổn giá , săn flash sale 200k ^",1,0,0,0,0,1,0,0,0
2020,16652,"hàng chuẩn đúng đẹp chức_năng ổn_định , màn hính , cảm_ứng nhạy , phim chụp hình sắt nét , pin trâu , tiền , shop uy_tín , giao hàng đúng hẹn nhân_viên nhiệt_tình , vui_vẻ chuyên_nghiệp , xứng_đáng hưởng 5 .",0,1,1,0,0,1,0,0,1
2021,16651,máy ful box . mẫu_mã đẹp . nghe nhạc 10p nóng mặt camara . không dám sợ nổ . để_dành chống cháy gọi .,0,0,0,0,1,-1,0,0,1
2022,16650,"sản_phẩm ok , mấy chi_tiết , hơi bực_mình ship tí hàng oke nch ok .",0,0,-1,0,0,0,0,0,0
2023,16649,máy đẹp mua đi,0,0,0,0,0,0,0,0,1
2024,16648,"hàng đẹp máy chuẩn giá rẻ . shop chu_đáo , dịch_vụ tốt 👍",1,1,0,0,0,0,0,0,1
2025,16647,"shop tốt , sản_phẩm đồng_tiền . hộp hơi móp cạnh giao hàng sản_phẩm cực oke . ủng_hộ shop",0,1,-1,0,0,0,0,0,0
2026,16646,ok . chưa lỗi .,0,0,0,0,0,0,0,1,0
2027,16645,tốt mất áp_suất hơi buồn tí,0,0,0,0,0,0,0,1,0
2028,16644,sản_phẩm đúng như mô_tả . tốt . shop giao hàng .,0,0,1,0,0,0,0,0,0
2029,16643,"màu xanh , shop giao màu vàng , hộp đựng điện_thoại cũ , điện_thoại nóng , mau pin . màn_hình rộng , bàn_phím dễ_thương , điện_thoại không 1 vết xước , tốt tầm giá",0,-1,0,0,0,-1,0,0,1
2030,16642,sản_phẩm oke đóng_gói máy mượt zin đẹp,0,0,1,1,1,0,0,0,1
2031,16641,bàn_phím dở oke,0,0,0,0,0,0,-1,0,0
2032,16640,máy phụ_huynh oke,0,0,0,0,0,0,0,1,0
2033,16639,"máy tốt pin khoẻ sóng khoẻ chiến game mượt , không ngờ lazada sản_phẩm_chất_lượng giá rẻ_vậy . chúc shop buôn may đắt",1,0,0,1,0,1,0,0,0
2034,16638,sản_phẩm tốt 👍,0,0,0,0,0,0,0,1,0
2035,16637,"trải nghiệm 2 . điện_thoại như vết xước lông mèo không . màn_hình đẹp không ố . test sức_khoẻ pin 8x . máy vẻ áp_suất uwu . phụ_kiện đi kèm củ , cáp sạc , tai_nghe ( chống điếc ) . mua !",0,0,0,0,0,1,1,0,-1
2036,16636,"máy_đẹp , pin tốt",0,0,0,0,0,1,0,0,1
2037,16635,"shop làm_ăn tâm . chu_đáo , thân_thiện khách_hàng , nhiệt_tình , điện_thoại bước_đầu tương_đối tốt , kiểm_tra chức_năng cơ_bản đều tốt , giá rẻ thị_trường . chấm , shop 9 / 10",1,1,0,0,0,1,0,0,0
2038,16634,hàng đẹp lắp lưng điện_thoại lắp rơi dán băng_dính,0,0,0,0,0,-1,0,0,1
2039,16633,"điện_thoại đẹp , êm . giá rẻ . chụp hình đẹp .",1,0,0,1,0,1,0,0,1
2040,16632,"máy đẹp , shop giao hàng đúng chuẩn , chức_năng ổn_định , cấu_hình mạnh_mẽ mạng phim , game tuyệt_vời , màn_hình cảm_ứng nhạy , giá_cả hợp_lý , hài_lòng vừa_ý , shop giao hàng đúng như mong_đợi",1,0,0,1,0,1,0,0,1
2041,16631,"chất_lượng tốt sản_phẩm đẹp sang_trọng cấu_hình mạnh_mẽ pin trâu hài_lòng vừa_ý , chúc shop đắt",0,0,0,0,0,1,0,0,1
2042,16630,"shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý , chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý , 5 .",1,1,1,0,0,0,0,0,0
2043,16629,lag lắm,0,0,0,-1,0,0,0,0,0
2044,16628,"shop làm_ăn tâm . chu_đáo , thân_thiện khách_hàng , nhiệt_tình , điện_thoại bước_đầu tương_đối tốt , kiểm_tra chức_năng cơ_bản đều tốt , giá rẻ thị_trường . chấm , shop 9 / 10",1,1,0,0,0,1,0,0,0
2045,16627,"máy đẹp , ngon . chức_năng hoạt_động ổn_định , shop giao hàng nhân_viên tư_vấn nhiệt_tình , an_tâm sản_phẩm shop",0,1,1,0,0,1,0,0,1
2046,16626,"shop giao hàng đúng hẹn , máy đẹp lắm , chất_lượng tốt như quảng_cáo , test ứng_dụng hoạt_động êm , cảm_ứng nhạy màn_hình màu_sắc rực_rỡ như mong_đợi , chức_năng đều hoàn_hảo , , shop đem niềm sản_phẩm shop , 5sao shop ,",0,0,1,1,0,1,0,0,1
2047,16625,sản_phẩm oke lắm pin không cầm,0,0,0,0,0,0,0,1,0
2048,16624,"mua chứng_khoán ngon , mượt , shop đóng_gói hàng kỹ lương , yên_tâm , bao da tặng kèm đẹp , nét ủng_hộ 5 shop phát_đạt",0,0,1,1,0,0,1,0,0
2050,16622,"shop giao hàng đúng hẹn , máy đẹp màu_sắc rực_rỡ màn_hình đẹp , âm_thanh , cấu_hình mạnh_mẽ wifi ổn mạng game lướt web phim đều mượt , camera sắt nét chụp ảnh cực đẹp , giá_cả hợp_lý tầm , hài_lòng lắm shop , anh_em an_tâm sản_phẩm shop",1,0,1,1,0,1,0,0,1
2051,16621,"sản_phẩm ok . giao hàng . điện_thoại ngon , đẹp . chất_lượng tốt . không chê .",0,0,1,0,0,0,0,0,1
2052,16620,"giá 600k ngon : ngoại_hình xước nhẹ , máy màu trắng vỏ nhựa chưa đổi màu cháo_lòng . pin test không pin ảo ổn . sim ok . đòi mấy trăm nghìn máy mượt pin trâu ram 3 - 4gb game ngon bọn máy chục triệu ma .",0,0,0,0,0,1,0,0,-1
2053,16619,"máy đẹp , mượt_mà , chức_năng đều ok , cám_ơn shop ! mong shop làm_ăn lớn , phục_vụ nhe !",0,0,0,1,0,1,0,0,1
2054,16618,"đóng_gói sản_phẩm , chất_lượng tốt , camera oke nè",0,0,1,0,0,1,0,0,0
2055,16617,đóng_gói cẩn_thận kỹ giao hàng . hy_vọng không lỗi .,0,0,1,0,0,0,0,0,0
2057,16615,"chuẩn , hàng đúng hãng nha kon , shop uy_tín giao hàng đúng hẹn , sản_phẩm đúng như quảng_cáo , test ứng_dụng chức_năng đều ổn , màn_hình , cảm_ứng nhạy mượt , chuẩn , anh_em ủng_hộ sản_phẩm ,",0,1,1,1,1,1,0,0,0
2058,16614,"đầu mua đt mạng đặt_hàng hồi_hộp , không hàng , . không ngờ sản_phẩm chất_lượng , shop uy_tín giao hàng như quảng_cáo , máy 99 % . hài_lòng shop . mua hàng shop , 5 *",0,0,0,0,0,0,0,0,1
2059,16613,"máy ngon . đẹp lắm , shop giao hàng đúng quảng_cáo , test máy ổn_định , wifi mạnh mạng game lướt web phim mượt , chụp hình sắt nét , vừa_lòng , nhân_viên nhiệt_tình , chăm_sóc khách_hàng tốt , anh_em yên_tâm mua hàng shop",0,1,0,1,0,1,0,0,1
2060,16612,"máy , ốp xịn , kính cường_lực , lì_xì , triển_khai toàn_bộ chuỗi cửa_hàng toàn_bộ shop . shop làm_ăn shop cạnh_tranh lắm , phục_vụ bớt chuyên_nghiệp đi , 5.0 . : ( , buồn = )",0,-1,0,0,0,0,1,0,1
2062,16610,"mỹ nhung giao hàn -> không v đề , máy hình_thức keng . , kiểm_tra pin cycle count = 0 , , bình_thường 1 nhấp_nháy mành_mành , bật chế_độ slowmo chỗ , không máy v50 ? đủ ảnh đẹp",0,-1,0,0,0,-1,0,0,1
2063,16609,sản_phẩm oke tầm giá,0,0,0,0,0,0,0,1,0
2064,16608,máy 🥺 . cạnh góc xước đeo cover mượt . 5 *,0,0,0,0,0,0,0,0,-1
2065,16607,oke sạc cáp sạc shop hơi 4 máy 1 shop,0,0,0,0,0,0,-1,0,0
2066,16606,"máy , mượt , tốt tầm giá",0,0,0,1,0,0,0,0,1
2067,16605,"điện_thoại đẹp , chưa không chất_lượng ntn . giao hàng hơi , mua đợt sale .",0,0,-1,0,0,0,0,0,1
2068,16604,"hàng chất_lượng , máy đẹp , giá_cả hợp_lý , 👍 , mua ủng_hộ shop , shop giao hàng đúng như quảng_cáo , 5 sản_phẩm shop_👍",1,0,0,0,0,0,0,0,1
2070,16602,máy đẹp phép shop trừ trừ 1 * game sẵn máy cảm_giác không mượt lắm trừ trừ 1 * cảm_giác pin,0,0,0,-1,0,-1,0,0,1
2071,16601,"hàng cực đẹp chất mn , shop hàng tốt",0,1,0,0,0,0,0,0,1
2072,16600,"shop đóng_gói cẩn_thận , giao hàng , nhiệt_tình , tin_cậy .",0,1,1,0,0,0,0,0,0
2073,16599,"vui , shop uy_tín giao hàng đúng như quảng_cáo , chức_năng ổn_định , màu_sắc_đẹp , cầm_chắc_tay mạng lướt web phim game đều vừa_lòng , anh_em mua sản_phẩm ơn shop",0,1,1,1,0,1,0,0,1
2074,16598,"pin_khỏe lắm , . mặc_dù không dòng điện_thoại cao_cấp cấu_hình ổn , đáp_ứng mục_đích . chạy mượt ủng_hộ shop tặng shop 5 pin_khỏe lắm , máy mượt .",0,0,0,1,0,1,0,0,0
2075,16597,"shop tư_vấn nhiệt_tình , hàng chuẩn đét , nguyên niêm_phong",0,1,0,0,1,0,0,0,0
2077,16595,"máy xong 3 , máy đẹp , màn_hình cảm_ứng nhạy , camera chụp hình sắc_sảo , chức_năng hoạt_động tốt , pin trâu sạc ổn_định mạng game phim êm_ru sướng , giá_cả hợp_lý , hài_lòng lắm shop , chúc shop phát_triển mạnh khách_hàng",1,0,0,1,0,1,0,0,1
2078,16594,"máy_đẹp , chất_lượng tốt mong shop cài_đặt tiếng việt đủ unlock",0,0,0,0,0,0,0,0,1
2080,16592,máy ok ! không quen ! 500k mua iphone 5,0,0,0,0,0,0,0,1,0
2081,16591,"hàng nguyên đai nguyên kiện . giá tốt , nhiệt_tình . giao hàng hơi chậm : )",1,1,-1,0,1,0,0,0,0
2082,16590,"máy hàng cũ , hỏng loa",0,0,0,0,0,-1,0,0,-1
2083,16589,"sp tốt , máy hơi xước kính pin sụt hơi , mua , thanks",0,0,0,0,0,-1,0,0,-1
2084,16588,"chuẩn_đẹp , nguyên zin thanks shop",0,0,0,0,1,0,0,0,1
2086,16586,"chuẩn nha anh_em , shop giao hàng hẹn , chất_lượng máy tốt , máy đẹp cấu_hình ổn_định , chức_năng chạy mượt , màn_hình cảm_ứng nhạy , màu_sắc_đẹp như mong_đợi , chiến game sướng , pin trâu , hài_lòng vừa_ý , shop 10 chất_lượng phong_cách phục_vụ",0,1,1,1,0,1,0,0,1
2087,16585,sản_phẩm oke ngon,0,0,0,0,0,0,0,1,0
2089,16583,"hàng hãng như shop mô_tả , chạy rom global sẵn tiếng việt . điện_thoại chạy mượt , 3 triệu cấu_hình ngon . shop gói hàng cẩn_thận , bọc túi_bóng khí .",0,0,1,1,1,1,0,0,0
2090,16582,"chất lượn tuyệt_vời , trừ khay thẻ_nhớ sim gãy tuyệt , nhíp gắp oke : *",0,0,0,0,0,-1,0,1,0
2091,16581,"shop in hoá_đơn 1 giá . shipper 690k . đầu shipper đt báo_giá gói hàng 690k . đơn hàng liên_lạc . nhỡ tham người_ta không . shipper không ,",0,0,-1,0,0,0,0,1,0
2092,16580,"hoàn_thiện , sản_phẩm đẹp màu_sắc rực_rỡ , cấu_hình mạnh_mẽ , chức_năng cơ_bản hoạt_động tốt ổn_định , màn_hình đẹp âm_thanh , cảm_ứng lướt êm nhạy , sản_phẩm hoàn_hảo , shop giao hàng đúng như quảng_cáo , hài_lòng vừa_ý ,",0,0,0,0,0,1,0,0,1
2093,16520,gói cẩn_thận . chất_lượng chưa,0,0,1,0,0,0,0,0,1
2095,16518,chân sạc hỏng cắm không,0,0,0,0,0,0,-1,0,0
2097,16516,tốt . đảm_bảo chất_lượng tiền,0,0,0,0,0,0,0,1,0
2098,16515,ok đấy . pin . k không . 3 . pin 4k5 sạc 2 / day : (,0,0,0,0,0,-1,0,0,0
2099,16514,"hài_lòng sản_phẩm shop , máy đẹp , hoạt_động ổn_định , cấu_hình mạnh , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ như mong_đợi , shop giao hàng đúng hẹn , chất_lượng đúng như quảng_bá , đồng_tiền , shop",0,0,1,0,0,1,0,0,1
2100,16513,hàng đẹp,0,0,0,0,0,0,0,0,1
2101,16512,"chuẩn , hàng đẹp lắm shop , máy cầm đầm chảnh , chức_năng hoạt_động tốt , ứng_dụng chạy êm_ái , màn_hình màu_sắc_đẹp , cảm_ứng lướt nhẹ_nhàng , chụp hình sắc nét , hài_lòng lắm , shop uy_tín , giao hàng chất_lượng tốt , shop , anh_em an_tâm ủng_hộ shop ,",0,1,1,1,0,1,0,0,1
2102,16511,hàng tạm ổn,0,0,0,0,0,0,0,1,0
2103,16510,"máy mới_tinh không 1 vết xước , màn_hình đẹp tuyệt , shop giao hàng , , chat amazon gỡ ads vòng 1 nốt_nhạc 🤟",0,0,1,0,0,1,0,0,1
2104,16509,sp đầy_đủ test shop chu_đáo .,0,1,0,0,0,0,0,0,0
2105,16508,"hàng chuẩn , shop uy_tín , giao hàng đúng , sản_phẩm ứng_dụng tốt , pin như shop quảng_cáo , hài_lòng phong_cách phục_vụ shop chế_độ hậu_mãi tốt , quảng_cáo người_thân bạn_bè ủng_hộ",0,1,1,1,0,1,0,0,1
2106,16507,ko 5,0,0,0,0,0,0,0,1,0
2107,16506,"ram mạnh , game mượt không nóng máy sạc pin , pin trâu",0,0,0,1,0,1,0,0,0
2108,16505,"máy_đẹp , chất_lượng tốt , test ứng_dụng chạy mượt , cấu_hình mạnh_mẽ , shop uy_tín gửi hàng chất_lượng như quảng_cáo , giao hàng đúng hẹn , nhân_viên làm_việc chuyên_nghiệp , vui_vẻ tận_tâm khách_hàng , vừa_lòng , giới_thiệu người_thân ủng_hộ shop . 5 *",0,1,1,1,0,1,0,0,1
2109,16504,hàng oke lắm ❤ ️ ❤ ️ ❤ ️ . shop nhiệt_tình 😘,0,1,0,0,0,0,0,0,0
2110,16503,máy cũ không fullbox đập_hộp shop onl 10 câu tl 1 câu máy ổn cáp sạc tai_nghe không zin máy máy màn_hình cam hơi không,0,-1,0,0,0,-1,-1,0,-1
