,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
1672,31631,màn_hình không ful hd happy hàng nguyên niêm_phong cộng sạc ổn hy_vọng không lỗi vặt trừ hơi bùn chờ hàng chuyển_giao kho tỉnh nôn . job,0,0,-1,0,1,0,0,0,0
1673,31630,hài_lòng giao hàng kì hài_lòng,0,0,1,0,0,0,0,0,0
1674,31629,"hàng đẹp ! mã ll / a , chưa active kì hài_lòng",0,0,0,0,1,0,0,0,1
1676,31627,", ban_đầu đẹp , hiệu_quả chờ kì hài_lòng",0,0,0,0,0,0,0,0,1
1678,31625,hãng vn / a. 1 chưa xảy . 1,0,0,0,0,1,0,0,0,0
1680,31623,"máy_đẹp , nguyên seal . đóng_gói không cẩn_thận lắm vỏ hộp bẹp . máy đời_mới giao_diện hơi xấu 105 đời cũ đẹp , nguyên niêm_phong",0,0,0,0,0,0,0,0,-1
1681,31622,"hàng đẹp , chuẩn , nguyên niêm_phong apple lẫn niêm_phong tiki . kèm_cốc sạc 400k . giao hàng gọn . hài_lòng . kì hài_lòng",0,0,1,0,1,0,0,0,1
1682,31621,"chút nhược_điểm video review : thoại ngon tầm giá , ưu_điểm .",1,0,0,0,0,0,0,0,0
1683,31620,máy đẹp chất_lượng oke ae mua kì hài_lòng,0,0,0,0,0,0,0,0,1
1684,31619,"đẹp , rẻ hơi lỏng một_chút",1,0,0,0,0,0,0,0,1
1685,31618,"oke , giá ổn store . mn tham_khảo nha kì hài_lòng",1,0,0,0,0,0,0,0,0
1688,31615,"hàng hãng , giao hàng đúng , giá_cả hợp_lý mua tgd , trả_góp thẻ tín_dụng , hài_lòng kì hài_lòng",1,1,0,0,1,0,0,0,0
1689,31614,"mặc_dù tiki dán cảnh_báo hàng vỡ đối_tác giao hộp sản_phẩm ọp_ẹp . may_mà mua sản_phẩm thùng đồ rộng chèn giấy bảo_vệ . điện_thoại hãng , nguyên seal . giá tốt hãng thị_trường . chất_lượng se tốt , đẹp . pin hơi yếu . mẫu se 2016 . tầm giá .",1,-1,0,0,1,-1,0,0,1
1691,31612,"hàng hãng mã vn , mua 27.1 giá 31tr , giá tạm chấp_nhận , không tự_động kích_hoạt điện_tử kích_hoạt . màu xanh đẹp lắm , màu trắng đẹp sợ 12 pro max màu trắng to màu xanh đúng 12 pro max kì hài_lòng",0,0,0,0,1,0,0,0,1
1692,31611,"hàng hãng , nguyên seal . redmi_note 9 pro mất ghi_âm cuộc_gọi . kích bấm ghi_âm giọng "" cuộc_gọi ghi_âm "" . mua android chủ_yếu ghi_âm , mất chức_năng .",0,0,0,-1,1,0,0,0,0
1693,31610,"đánh_liều mua , android 10 ... ! tư_vấn viên bảo không trừ máy ổn , màn tốt , loa ngon hài android 10",0,-1,0,0,0,1,0,0,0
1694,31609,"hàng giá_trị 1 hộp đóng_gói kêu ký_tên chạy liền , hàng k , shiper trả_lời 1 câu , xong không hài_lòng gọi tổng_đài , ... , nhân_viên đi hộp không đồ cục gạch , gọi tổng_đài xong , mua hàng mấy đều long sản_phẩm , không hài_lòng phong_cách giao hàng tiki now",0,0,-1,0,0,0,0,1,0
1695,31608,chuột chạy hơi chậm . lag chạy ipados . window hiện_tượng tương_tự . chậm,0,0,0,-1,0,-1,0,0,0
1697,31606,"tốt , sản_phẩm nguyên đai , nguyên kiện . kì hài_lòng",0,0,0,0,0,0,0,1,1
1698,31605,giao hàng tikj kì hài_lòng,0,0,1,0,0,0,0,0,0
1700,31603,"sản_phẩm độ bền , 3 tuần hư . đỡ điện_thoại oem",0,0,0,0,0,0,0,1,0
1702,31601,"giao hàng . hàng nguyên seal , kích_hoạt 1 . máy dán sẵn màn_hình . kì hài_lòng",0,0,1,0,1,0,0,0,1
1704,31599,"hàng hãng . tốt , không phàn_nàn . kì hài_lòng",0,0,0,0,1,0,0,0,0
1707,31596,mua máy sim hotline công_ty . sóng_sánh siêu khoẻ . không ngờ nghe đài_fm . kì hài_lòng,0,0,0,1,0,0,0,0,0
1709,31594,"sản_phẩm_chất_lượng tốt , máy phụ phẩm oke",0,0,0,0,0,0,0,1,0
1710,31593,"tiền . đẹp , mượt , mạnh . kì hài_lòng",1,0,0,1,0,1,0,0,1
1711,31592,"hàng nguyên seal , mượt , giao hàng , cam không đẹp lắm giá tốt r kì hài_lòng",1,0,1,1,0,-1,0,0,1
1712,31591,"sản_phẩm đẹp , gói hàng kĩ kì hài_lòng",0,0,1,0,0,0,0,0,1
1713,31590,máy mua xong không test oke hình_như đả . tài_khoản . ảnh,0,0,0,0,0,0,0,1,0
1714,31589,giao hàng . chất_lượng . đợi . hàng hôm 4 . 6 gửi mail báo giao hàng không thành_công ứng_dụng báo thành_công .,0,-1,1,0,0,0,0,0,0
1715,31588,giao hàng cực . máy nguyên seal . 5 tiki giá rẻ shop . hãng giá tốt,1,1,1,0,1,0,0,0,1
1716,31587,"máy , đẹp . cảm_ứng tốt . kì hài_lòng",0,0,0,0,0,1,0,0,1
1717,31586,"dây_cáp cable sạc pin không đồng_bộ máy , không gắn , kính đề_nghị tiki xem_xét đổi gấp . cáp",0,0,0,0,0,0,0,1,0
1719,31584,điện_thoại không tặng kèm ốp lưng tiki ? mua 1 hôm_qua kèm ốp lưng hôm_nay không ?,0,0,0,0,0,0,-1,0,0
1720,31583,"đẹp , , cầm , tiện_lợi . giao hàng nhanh_chóng kì hài_lòng",0,0,1,0,0,0,0,0,1
1722,31581,"sản_phẩm hãng , bảo_hành điện_tử kì hài_lòng",0,0,0,0,1,0,0,0,0
1723,31580,3 chết không không hài_lòng,0,0,0,-1,0,0,0,0,0
1724,31579,trời không giao một đơn hàng . điện_thoại ổn . dịch_vụ khac chậm hàng chậm,0,-1,-1,0,0,0,0,0,0
1725,31578,"sp đẹp , dính , nhựa cảm_giác cứng_cáp , chắc_tay , bóc dán được_lòng",0,0,0,0,0,0,0,1,1
1726,31577,"hàng giao núm vặn , đề_nghị shop hàng hàng_hoá giao . 1 không hài_lòng",0,0,0,0,0,0,0,1,0
1728,31575,"sản_phẩm wifi yếu , bắt sóng không được_lòng",0,0,0,-1,0,-1,0,0,0
1729,31574,máy đơ . kết_nối_mạng kém . loa bé . thất_vọng sản_phẩm,0,0,0,-1,0,-1,0,0,0
1730,31573,mua hôm_qua lỗi mic gọi nc kia không nghe chán,0,0,0,0,0,-1,0,0,0
1732,32043,"máy lỗi , đổi máy tải gmail đăng_nhập tầm 10s văng",0,0,0,0,0,0,0,1,0
1734,32041,"sản_phẩm không hình , mua màu rose viền màu gold . giao hàng hài_lòng",0,0,-1,0,0,0,0,0,-1
1737,32038,"sản_phẩm nguyên seal , mượt , đẹp kỳ_vọng kì hài_lòng",0,0,0,0,1,0,0,0,1
1738,32037,giao hàng . hàng 5 chưa . hy_vọng chế_độ bảo_hành hậu_mãi xứng_đáng vote,0,1,1,0,0,0,0,0,0
1739,32036,cấu_hình lướt web phim . ko game nổi máy game bỏ_qua nha . game mượt tầm giá hàng hãng . 4 máy không sẵn ốp lưng . màu tím nữ_tính,0,0,0,-1,1,0,-1,0,0
1740,32035,phiên_bản 2019 font chữ nút bấm thao_tác phiên_bản cũ . không quen một lùi dòng sản_phẩm .,0,0,0,0,0,0,0,1,0
1741,32034,"trước_mắt cấu_hình đáp_ứng . đọc sách_báo , phim ổn . không chỗ voe nhựa sơn phủ cao_su , cầm mịn như mau dơ bong tróc lớp sơn cao_su xấu . nhựa sơn mờ vân như phiên_bản củ . pin hơi ít hình 8 inches , dễ_dàng giải_quyết pin sạc dự_phòng . ổn tầm giá . tốt",1,0,0,0,0,1,0,0,-1
1742,32033,"hàng đẹp , hãng nguyên seal . đúng chip rồng g game mượt . ngon tầm giá",0,0,0,1,1,1,0,0,1
1743,32032,"giao hàng hàng hãng , shop kích_hoạt bảo_hành giùm nha kì hài_lòng",0,0,1,0,1,0,0,0,0
1745,32030,hàng đúng như hình quảng_cáo . đi gọn . thks gói kỹ,0,0,0,0,0,0,0,1,0
1747,32028,"mua 1 . tốt . pin 2 . ll , kích_hoạt đủ bảo_hành , tặng 1 apple tv không nhu câu . kì hài_lòng",0,0,0,0,0,1,0,1,0
1748,32027,"máy cấu_hình mạnh , ok , hài_lòng sản_phẩm kì hài_lòng",0,0,0,0,0,1,0,0,0
1749,32026,"sản_phẩm đẹp lắm , giao hàng như 1 gió kì hài_lòng",0,0,1,0,0,0,0,0,1
1750,32025,"sản_phẩm tốt tầm giá , thích_hợp ae màn_hình . pin 50 mah khoẻ . video chưa fullhd tiền chất_lượng . loa nghe . kì hài_lòng",1,0,0,1,0,1,0,0,1
1751,32024,máy_nguyên seal . hài_lòng phục_vụ tiki kì hài_lòng,0,1,0,0,1,0,0,0,1
1752,32023,kích_hoạt bảo_hành shop m gửi 6060 nhắn kì hài_lòng,0,0,0,0,0,0,0,1,0
1759,32016,giao hàng sản_phẩm ổn tầm giá mua kì hài_lòng,1,0,1,0,0,0,0,0,0
1762,32013,"sản_phẩm oke , đóng_gói cẩn_thận , giao hàng làm_ăn uy_tín , m mua hàng tiki kì hài_lòng",0,1,1,0,0,0,0,0,0
1763,32012,tuyệt_vời . kì hài_lòng,0,1,0,0,0,0,0,1,0
1764,32011,"màn_hình 10,2 thể_hiện không tràn viền , to man hình ipad 1 chút , thất vong",0,0,0,0,0,-1,0,0,0
1765,32010,"yên_tâm mua đồ điện_tử tiki máy nguyên bao_bì , khởi_động máy ipad tự_động iphone kết_nối icloud , cảm_giác trải nghiệm cực khoái kì hài_lòng",0,0,0,0,0,0,0,1,0
1767,32008,chưa màu trắng đẹp cực . : d kì hài_lòng,0,0,0,0,0,0,0,0,1
1768,32007,"hình_ảnh màu đen giao màu trắng không , sản_phẩm tốt , shop ! kì hài_lòng",0,0,0,0,0,0,0,0,-1
1771,31570,định 5 * shop giao sai màu 4 *,0,-1,0,0,0,0,0,0,-1
1772,31569,"sản_phẩm . giao hàng , ủng_hộ shop .",0,0,1,0,0,0,0,0,0
1773,31568,"đẳng_cấp thế_giới . hàng hãng vn / a , màu trắng sữa cực đẹp , cực nhẹ đẳng_cấp . kì hài_lòng",0,0,0,0,1,0,0,0,1
1774,31567,"giá đỡ bền . hơi , gọn . to vướng_víu . đỡ laptop 15 inch tốt kì hài_lòng",0,0,0,0,0,0,0,1,0
1775,31566,"giao hàng . máy ổn . máy sạc bình_thường , không nóng như comment nhìu . kì hài_lòng",0,0,1,1,0,0,0,0,0
1777,31564,"hàng chuẩn , đẹp , , fullbox kì hài_lòng",0,0,0,0,0,0,0,0,1
1778,31563,"ngon , bổ , rẻ kì hài_lòng",1,0,0,0,0,0,0,0,0
1779,31562,"điện_thoại nguyên seal , chưa kích_hoạt . bảo_hành 1 hãng việt_nam giao đúng 1 . mua ủng_hộ tiki trading tiếp hãng vn. đẹp , mượt_mà . giá !",1,1,0,1,1,0,0,0,1
1780,31561,một sim 2 sim sóp,0,0,0,0,0,0,0,1,0
1782,31559,hài_lòng cục gạch note3 cũ . 1 lỗi không_thể ảnh ứng_dụng camera chạy ứng_dụng . kì hài_lòng,0,0,0,0,0,0,0,1,0
1783,31558,"sản_phẩm , nguyên seal , chưa active đẹp . giao hàng không gọi điện_thoại liên_lạc giao hàng . phẩm tốt , giao hàng không gọi giao hàng",0,0,-1,0,1,0,0,0,0
1784,31557,đài 2 pin hư . không thay nằm một chốt tốt,0,0,0,0,0,-1,0,0,0
1785,31556,không hàng . ống_kính vật lạ lọt . mặt kính dán không kín ( không ) . đựng hộp nguyên seal . ? không hài_lòng,0,0,0,0,0,0,0,0,-1
1786,31555,kết_nối cắm tai_nghe tệ không,0,0,0,0,0,0,-1,0,0
1787,31554,"kẹp ipad mini 5 , không rung . tiền 😅 😅 . kì hài_lòng",0,0,0,0,0,0,0,1,0
1788,31553,"đăng_ký trả_góp 0 % thẻ tín_dụng ngân_hàng trừ tiền một . , máy tốt chưa phát_sinh .",0,0,0,0,0,0,0,1,0
1789,31552,"giao hàng , sản_phẩm ổn kì hài_lòng",0,0,1,0,0,0,0,0,0
1790,31551,"sản_phẩm ok , giao hàng , gọn . đóng_gói bảo_đảm . ok sản_phẩm",0,0,1,0,0,0,0,0,0
1791,31550,"trừ dịch_vụ : điện_thoại hư mùng 1 tết buộc mua . đặt_hàng giao 2 tiếng 1.5 tiếng . giao hàng vui_vẻ : ) trừ sản_phẩm : máy , nguyên niêm_phong chưa kích_hoạt . xài 1 tuần , đều ổn : ) hài_lòng",0,0,1,0,1,0,0,0,1
1792,31549,"giao hàng , mong_đợi . sản_phẩm bao đẹp kì hài_lòng",0,0,1,0,0,0,0,0,1
1793,31548,"tiki trading ngừng hàng_xách hãng không dám mua đảm_bảo . đánh_liều mua thử istore không hài_lòng . phản_ánh tổng_đài tiki 3 : 1 . điện_thoại bóc niêm_phong mặt lưng . 2 . điện_thoại dính dấu vân viền . 3 . điện_thoại kích_hoạt bảo_hành tiki trả_lời đúng 1 3 bỏ_qua ( hình_như lỗi hệ_thống apple bảo_hành hiện sai , nhân_viên tiki kiểm_tra đúng máy kích_hoạt ) . 2 tiki không trả_lời , chán gọi điện phản_ánh . đầu mua cung_cấp tiki trading . giao hàng nội_thành ( 15 / 7 , chiều 20 / 7 gọi điện hối giao ) gói hàng sơ ( hộp điện_thoại nằm trơ_trọi thùng , không lót miếng mút chống sốc ) kệ , như rút kinh_nghiệm . trả_góp phí chuyển_đổi ( mua trả_góp tiki trading không phí ) . mua",0,-1,-1,0,0,0,0,0,0
1795,31546,"3 chạy mượt , đôi_khi hơi giựt không chê",0,0,0,1,0,0,0,0,0
1796,31545,"máy chuẩn nguyên seal , giao hàng đúng hẹn . kì hài_lòng",0,0,1,0,1,0,0,0,1
1797,31544,"mua 2 1 giao muộn , nhân_viên tiki chăm_sóc ổn . hài_lòng . kì hài_lòng",0,1,-1,0,0,0,0,0,0
1798,31543,"máy , mượt , mua tiki giao hàng tốt , shipper thân_thiện rẻ",1,0,1,1,0,0,0,0,1
1799,31542,"đều ổn , tất_nhiên máy chạy không . màn_hình chất_lượng không",0,0,0,-1,0,-1,0,0,0
1800,31541,chân_yếu nút bấm lỏng . không hài_lòng,0,0,0,0,0,0,0,1,0
1801,31540,"đóng_gói cẩn_thận , pin tiểu chưa . ngắt kết_nối . 🙃",0,0,0,0,0,0,0,1,0
1802,31539,hàng kém chất_lượng dỏm thậm_tệ không hài_lòng,0,0,0,0,0,0,0,1,0
1803,31538,"giá rẻ , pin trâu kì hài_lòng",1,0,0,0,0,1,0,0,0
1804,31537,"giao hàng . nhân_viên giao hành nhiệt_tình , vui_vẻ kì hài_lòng",0,0,1,0,0,0,0,0,0
1805,31536,"sản_phẩm tốt , sóng khoẻ kì hài_lòng",0,0,0,0,0,1,0,0,0
1806,31535,không như mong_đợi lắm hài_lòng,0,0,0,0,0,0,0,1,0
1807,31534,"giao hàng cực chậm . 1 , 7 hàng hài_lòng",0,0,-1,0,0,0,0,0,0
1808,31533,"hàng hãng , đẹp không tì_vết , giao , thử , chưa chê . thank_tiki cung_cấp ! ủng_hộ tiki kì hài_lòng",0,0,0,0,1,0,0,0,1
1810,31531,tiki đóng_gói cẩn_thận . giao hàng siêu . tối hôm trưa hôm rôid,0,1,1,0,0,0,0,0,0
1811,31530,"một , giao ll / a new niêm_phong chưa active kì hài_lòng",0,0,1,0,0,0,0,0,0
1812,31529,"giao hàng , chất_lượng tốt . kì hài_lòng",0,0,1,0,0,0,0,0,0
1813,31528,"hàng nguyên hộp chi đẹp , bước_đầu hài_lòng , oke kì hài_lòng",0,0,0,0,0,0,0,0,1
1814,31527,"sản_phẩm xếp gọn , không chiếm diện_tích như sản_phẩm_giá đỡ , dễ_dàng bỏ_túi . bonus gương giá đỡ . 1 hộp 2 tưởng shop giao . sản_phẩm ok . 5 . giao hàng đúng mẫu . kì hài_lòng",0,0,0,0,0,0,0,1,0
1815,31526,"hàng lỗi , cạnh màn_hình lỗ bọt , cảm_giác màn_hình ép không kín . đề_nghị tiki đổi sản_phẩm . không hài_lòng",0,0,0,0,0,-1,0,0,0
1816,31525,hài_lòng sản_phẩm đầy_đủ phụ_kiện chụp hình đẹp kì hài_lòng,0,0,0,0,0,1,1,0,0
1817,31524,tầm giá,0,0,0,0,0,0,0,1,0
1818,31523,"giao , hàng không bình_luận",0,0,1,0,0,0,0,0,0
1819,31522,1 tuần máy ổn . báo hàng hãng không mã vn / a za / a. kì hài_lòng,0,0,0,0,1,0,0,0,0
1820,31521,"hàng niêm_phong mua kiểm_chứng , kích_hoạt dùm . 5 kì hài_lòng",0,0,0,0,0,0,0,1,0
1821,31520,"ko_thể chấp_nhận nổi dịch_vụ vận_chuyển . rõ_ràng tiki dán tem hàng cực_kỳ vỡ hàng chi bực . quăng_quật hàng hàng . 1 vận_chuyển . hàng hãng , nguyên seal , chưa kích_hoạt bảo_hành . tiki kích_hoạt bảo_hành giúp . không hài_lòng",0,0,-1,0,1,0,0,0,1
1822,31519,"mua máy 1 tuần , hôm_nay review mn , c misun store 1 màu xanh ngọc giá rẻ 1830k đẹp nha . shipper giao hàng dự_kiến 2 . máy ful box , nguyên hàng đẹp , cẩn_thận , test máy mấy hôm_nay máy pin đúng trâu_bò , nghe gọi không tuần pin , lướt web , zalo , fb mượt_mà , youtube mp3 chất_lượng hình_ảnh , âm_thanh ok . hơi chậm máy đắt tiền như s ip giá . màn_hình to , cấu_hình đẹp . sạc pin . 1 nhược_điểm duy_nhất khởi_động máy đăng_nhập rườm_rà thao_tác , phức_tạp mua mẹ người_lớn đăng_nhập giúp . camera độ phân_giải không . gọi video cal ổn . máy mấy game bình_thường mượt_mà , sợ chạy game hơi giựt . máy đồng_tiền bát gạo , người_lớn , pin trâu . độ bền lâu_dài . kì hài_lòng",1,0,1,1,1,1,0,0,1
1823,31518,cấu_hình bàn . máy_dài bt hơi cấn,0,0,0,0,0,1,0,0,-1
1824,31517,"review 1 trừ ok : 1 tính_năng hay_ho : pop up , emoji , . trừ chưa vừa_lòng : + camera không chụp nét , không chụp chuyển_động , màu_sắc không chân_thực lắm , chụp zoom vỡ , q chụp ban_đêm oke pin hao wf , giật lag , vân không nhạy , tai_nghe chất_lượng tệ , chất_liệu rẻ_tiền , không nhét tai nghe , rớt quài . dây sạc không gắn cục sạc quên đem cục sạc chủ loa , chất_lượng âm_thanh không tai ước cảm_biến vân lưng tiện 7 / 10 - giá rẻ",0,0,0,-1,0,-1,-1,0,0
1826,31515,"hàng tốt , giá tốt giao hàng nhân_viên thân_thiện đóng_gói chèn giấy kì hài_lòng",1,1,1,0,0,0,0,0,0
1827,31514,"hàng hôm . nguyên seal , hãng . kì hài_lòng",0,0,1,0,1,0,0,0,1
1828,31513,kích_hoạt bảo_hành,0,0,0,0,0,0,0,1,0
1829,31512,"giao hàng ! biên hoà , 28 / 1 hàng ! đợi như laza store báo 12 trở_đi giao kì hài_lòng",0,0,1,0,0,0,0,0,0
1830,31511,"1tr5 , lướt web mượt_mà . màn hinh tạm ổn , không sắc nét . tốt tầm giá",0,0,0,1,0,-1,0,0,0
1831,31510,oke tầm giá ủng_hộ hàng việt_nam kì hài_lòng,1,0,0,0,0,0,0,0,0
1832,31509,"sản_phẩm tốt , màn_hình lớn , pin kì hài_lòng",0,0,1,1,0,1,0,0,0
1833,31508,"hàng tiki chuẩn , giao cực . tối hôm . hôm giao . máy oppo chụp ảnh đẹp tầm giá . ổn ! 10d tiki 7 oppo kì hài_lòng",1,0,1,0,1,1,0,0,0
1835,31506,"mua lăng không máy . hàng hài_lòng , hàng nguyên seal , nguyên kiện , mã ll / a. test máy bảo_hành apple 16 / 5 ( máy active 18 / 5 ? ? ! ) . vui hài_lòng , tiki giao hàng như 1 tia chớp . giá_cả rẽ web tầm 300k 1000k , mua ful box hãng ll / a",1,0,1,0,0,0,0,0,1
1836,31505,không tai_nghe kì hài_lòng,0,0,0,0,0,0,-1,0,0
1837,31504,như túi đựng không túi chống . không hài_lòng,0,0,0,0,0,0,0,1,0
1838,31503,"mua 2 sản_phẩm . 1 sản_phẩm đầy_đủ , 1 sản_phẩm miếng dính không gắn . chưa kiểm_tra hàng giao",0,0,0,0,0,0,-1,0,0
1839,31502,"máy mua , bóc hàng , lắp sim , bật màn_hình 2 sọc lớn màn . chán lỗi màn_hình",0,0,0,-1,0,-1,0,0,0
1840,31501,"hàng tốt giao tệ , 6 .",0,0,-1,0,0,0,0,0,0
1841,31500,chi giá kẹp kim_loại oke kì hài_lòng,0,0,0,0,0,0,0,1,0
1842,31499,"giao hàng hơi chậm , cập_nhật tiến_độ giao hàng chưa chính_xác mua không hài_lòng . góp_ý tiki : cam_kết đúng như thông_tin cập_nhật web kh không bị_động chờ_đợi .",0,0,-1,0,0,0,0,0,0
1843,31498,"hàng tiki phân_phối chất_lượng , giao hàng . hài_lòng kì hài_lòng",0,0,1,0,0,0,0,0,0
1844,31497,iphone màu đỏ đẹp sang_trọng . giá mềm . giao hàng nhanh_chóng . kì hài_lòng,1,0,1,0,0,0,0,0,1
1845,31496,"sản_phẩm đúng như mô_tả , tiki giao hàng đóng_gói kỹ . ko kiểm_định yên_tâm . đầu_ra không hôi không mùi . máy chạy êm . không bền không . máy kèm phiếu bảo_hành phiếu không chữ cửa đại_lý không trục_trặc bảo_hành ko . rẻ chất_lượng",1,0,1,0,0,1,0,0,1
1846,31495,"lỗi camera , liên_hệ tiki đổi . không hài_lòng",0,0,0,0,0,-1,0,0,0
1848,31493,"đơn hàng đóng_gói cẩn_thận , sản_phẩm đúng như nguyên niêm_phong không cấn móp trầy_xước . hài_lòng tiki kì hài_lòng",0,1,1,0,1,0,0,0,1
1849,31492,"bực_mình giao_dịch trả_góp hôm 11 / 1 ngân_hàng báo chưa chuyển_đổi trả_góp tiki ( gọi điện ngân_hàng check ) . kê nguy_cơ không giao_dịch trả_góp ngân_hàng giục thanh_toán kê . phí mất mã giảm_giá 1 triệu , trả_góp không áp_dụng mã giảm_giá . , mua tikinow 3h hàng muộn ( 11 / 11 ) . máy báo lỗi sim ( no sim card khu_vực không sóng không không dịch_vụ ( no sim cắm khó_chịu . đi công_tác que chọc sim ( tính_chất công_việc ) . thành_phố sóng tốt hiện_tượng hiếm xảy . không hài_lòng",0,-1,-1,0,0,0,0,0,0
1851,31490,sóng hơi kém,0,0,0,0,0,0,0,1,0
1853,31488,okie hãng vn kì hài_lòng,0,0,0,0,1,0,0,0,0
1854,31487,"tiki giao hàng đấy 3,5 * giao hàng vận_chuyển . hộp sản_phẩm điện_máy hàng vỡ lo . may không ảnh_hưởng , hy_vọng cải_thiện làm_ơn vận_chuyển lành lặng chút . chất_lượng sản_phẩm dựa uy_tín thương_hiệu vsmart !",0,0,1,0,0,0,0,0,-1
1855,31486,giao hàng . hàng chuẩn chưa active kì hài_lòng,0,0,1,0,1,0,0,0,0
